tile,label_date,label,image,x,y,year,ctry,type,usage,label_group
tile000027,24-Jul,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_07/raster_07_454852.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000027_2024_07_s1.tif,537009.2001382121,1858689.5170097605,2024,india,center,train,2
tile000027,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_454852.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000027_2024_09_s1.tif,537009.2001382121,1858689.5170097605,2024,india,center,train,2
tile000027,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_454852.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000027_2024_10_s1.tif,537009.2001382121,1858689.5170097605,2024,india,center,train,2
tile000027,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_454852.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000027_2024_08_s1.tif,537009.2001382121,1858689.5170097605,2024,india,center,train,2
tile000028,24-Jul,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_07/raster_07_454829.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000028_2024_07_s1.tif,523569.2614,1856449.2272105275,2024,india,center,train,2
tile000028,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_454829.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000028_2024_10_s1.tif,523569.2614,1856449.2272105275,2024,india,center,train,2
tile000028,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_454829.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000028_2024_08_s1.tif,523569.2614,1856449.2272105275,2024,india,center,train,2
tile000029,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469936.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000029_2024_09_s1.tif,386929.34,1988609.6175401271,2024,india,center,train,2
tile000030,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469931.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000030_2024_09_s1.tif,386929.2918683596,1986369.535726369,2024,india,center,train,2
tile000030,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469931.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000030_2024_10_s1.tif,386929.2918683596,1986369.535726369,2024,india,center,train,2
tile000030,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469931.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000030_2024_11_s1.tif,386929.2918683596,1986369.535726369,2024,india,center,validate,2
tile000030,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469931.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000030_2024_08_s1.tif,386929.2918683596,1986369.535726369,2024,india,center,train,2
tile000031,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469869.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000031_2024_09_s1.tif,386929.39824762935,1977409.492473068,2024,india,center,train,2
tile000031,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469869.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000031_2024_10_s1.tif,386929.39824762935,1977409.492473068,2024,india,center,train,2
tile000031,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469869.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000031_2024_11_s1.tif,386929.39824762935,1977409.492473068,2024,india,center,train,2
tile000032,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469943.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000032_2024_09_s1.tif,377969.38918671256,1993089.5008246289,2024,india,center,train,2
tile000032,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469943.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000032_2024_10_s1.tif,377969.38918671256,1993089.5008246289,2024,india,center,train,2
tile000032,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469943.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000032_2024_11_s1.tif,377969.38918671256,1993089.5008246289,2024,india,center,validate,2
tile000032,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469943.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000032_2024_08_s1.tif,377969.38918671256,1993089.5008246289,2024,india,center,train,2
tile000033,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469531.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000033_2024_09_s1.tif,362289.1974512277,1968449.3915932227,2024,india,center,train,2
tile000033,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469531.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000033_2024_10_s1.tif,362289.1974512277,1968449.3915932227,2024,india,center,train,2
tile000033,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469531.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000033_2024_11_s1.tif,362289.1974512277,1968449.3915932227,2024,india,center,train,2
tile000034,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469867.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000034_2024_09_s1.tif,386929.2316820362,1975169.3790739411,2024,india,center,train,2
tile000034,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469867.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000034_2024_10_s1.tif,386929.2316820362,1975169.3790739411,2024,india,center,train,2
tile000034,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469867.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000034_2024_11_s1.tif,386929.2316820362,1975169.3790739411,2024,india,center,test,2
tile000034,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469867.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000034_2024_08_s1.tif,386929.2316820362,1975169.3790739411,2024,india,center,validate,2
tile000035,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469944.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000035_2024_09_s1.tif,373489.4837238697,1993089.5633901288,2024,india,center,test,2
tile000035,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469944.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000035_2024_08_s1.tif,373489.4837238697,1993089.5633901288,2024,india,center,train,2
tile000036,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469621.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000036_2024_09_s1.tif,375729.5882596764,1968449.494542145,2024,india,center,test,2
tile000036,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469621.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000036_2024_10_s1.tif,375729.5882596764,1968449.494542145,2024,india,center,validate,2
tile000036,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469621.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000036_2024_11_s1.tif,375729.5882596764,1968449.494542145,2024,india,center,test,2
tile000036,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469621.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000036_2024_08_s1.tif,375729.5882596764,1968449.494542145,2024,india,center,train,2
tile000037,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469779.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000037_2024_09_s1.tif,369009.1861267793,1977409.1855480887,2024,india,center,validate,2
tile000037,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469779.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000037_2024_10_s1.tif,369009.1861267793,1977409.1855480887,2024,india,center,train,2
tile000038,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469855.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000038_2024_09_s1.tif,375729.5575472632,1972929.391000684,2024,india,center,train,2
tile000038,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469855.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000038_2024_11_s1.tif,375729.5575472632,1972929.391000684,2024,india,center,train,2
tile000039,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469884.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000039_2024_09_s1.tif,384689.3199599323,1979649.614141032,2024,india,center,train,2
tile000039,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469884.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000039_2024_11_s1.tif,384689.3199599323,1979649.614141032,2024,india,center,train,2
tile000039,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469884.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000039_2024_08_s1.tif,384689.3199599323,1979649.614141032,2024,india,center,test,2
tile000040,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469613.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000040_2024_09_s1.tif,373489.3889369237,1961729.4479936184,2024,india,center,train,2
tile000040,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469613.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000040_2024_10_s1.tif,373489.3889369237,1961729.4479936184,2024,india,center,train,2
tile000041,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469504.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000041_2024_09_s1.tif,366769.3643776288,1957249.4979570447,2024,india,center,train,2
tile000041,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469504.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000041_2024_10_s1.tif,366769.3643776288,1957249.4979570447,2024,india,center,validate,2
tile000041,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469504.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000041_2024_11_s1.tif,366769.3643776288,1957249.4979570447,2024,india,center,test,2
tile000042,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469852.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000042_2024_09_s1.tif,375729.5620070056,1970689.4723311984,2024,india,center,train,2
tile000042,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469852.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000042_2024_10_s1.tif,375729.5620070056,1970689.4723311984,2024,india,center,train,2
tile000042,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469852.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000042_2024_08_s1.tif,375729.5620070056,1970689.4723311984,2024,india,center,train,2
tile000043,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469883.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000043_2024_09_s1.tif,382449.31539077935,1979649.4089582076,2024,india,center,train,2
tile000043,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469883.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000043_2024_10_s1.tif,382449.31539077935,1979649.4089582076,2024,india,center,train,2
tile000043,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469883.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000043_2024_11_s1.tif,382449.31539077935,1979649.4089582076,2024,india,center,train,2
tile000043,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469883.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000043_2024_08_s1.tif,382449.31539077935,1979649.4089582076,2024,india,center,train,2
tile000044,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470804.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000044_2024_09_s1.tif,380209.468,1997569.3790973104,2024,india,center,train,2
tile000044,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470804.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000044_2024_10_s1.tif,380209.468,1997569.3790973104,2024,india,center,train,2
tile000044,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470804.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000044_2024_11_s1.tif,380209.468,1997569.3790973104,2024,india,center,train,2
tile000044,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470804.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000044_2024_08_s1.tif,380209.468,1997569.3790973104,2024,india,center,train,2
tile000045,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469820.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000045_2024_09_s1.tif,371249.2636386616,1986369.2994407085,2024,india,center,test,2
tile000045,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469820.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000045_2024_10_s1.tif,371249.2636386616,1986369.2994407085,2024,india,center,train,2
tile000045,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469820.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000045_2024_08_s1.tif,371249.2636386616,1986369.2994407085,2024,india,center,train,2
tile000046,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469904.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000046_2024_09_s1.tif,373489.2827791407,1979649.5696558591,2024,india,center,train,2
tile000046,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469904.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000046_2024_11_s1.tif,373489.2827791407,1979649.5696558591,2024,india,center,train,2
tile000046,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469904.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000046_2024_08_s1.tif,373489.2827791407,1979649.5696558591,2024,india,center,validate,2
tile000047,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469903.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000047_2024_10_s1.tif,373489.2827791407,1977409.3414061863,2024,india,center,train,2
tile000047,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469903.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000047_2024_11_s1.tif,373489.2827791407,1977409.3414061863,2024,india,center,train,2
tile000047,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469903.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000047_2024_08_s1.tif,373489.2827791407,1977409.3414061863,2024,india,center,train,2
tile000048,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470803.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000048_2024_09_s1.tif,384689.2288575017,1995329.5403658852,2024,india,center,train,2
tile000048,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470803.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000048_2024_10_s1.tif,384689.2288575017,1995329.5403658852,2024,india,center,test,2
tile000048,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470803.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000048_2024_11_s1.tif,384689.2288575017,1995329.5403658852,2024,india,center,test,2
tile000048,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470803.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000048_2024_08_s1.tif,384689.2288575017,1995329.5403658852,2024,india,center,train,2
tile000049,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469484.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000049_2024_09_s1.tif,362289.1719,1957249.5362243352,2024,india,center,train,2
tile000049,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469484.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000049_2024_10_s1.tif,362289.1719,1957249.5362243352,2024,india,center,validate,2
tile000050,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_455545.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000050_2024_09_s1.tif,521329.21262785647,1851969.420957081,2024,india,center,train,2
tile000050,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_455545.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000050_2024_10_s1.tif,521329.21262785647,1851969.420957081,2024,india,center,train,2
tile000050,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_455545.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000050_2024_08_s1.tif,521329.21262785647,1851969.420957081,2024,india,center,train,2
tile000051,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469912.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000051_2024_09_s1.tif,384689.3409418275,1986369.535726369,2024,india,center,train,2
tile000051,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469912.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000051_2024_10_s1.tif,384689.3409418275,1986369.535726369,2024,india,center,train,2
